MeterPoint Code,Serial Number,Plant Code,Date/Time,Data Type,Data Value,Units,Status
214612653,214612653,ED021401463,07-09-2015 18:25,Voltage Phase C Min,240.419998,V,
214612653,214612653,ED021401463,07-09-2015 18:30,Voltage Phase C Min,242.190002,V,
214612653,214612653,ED021401463,07-09-2015 18:35,Voltage Phase C Min,241.270004,V,
214612653,214612653,ED021401463,07-09-2015 18:40,Voltage Phase C Min,241.520004,V,
214612653,214612653,ED021401463,07-09-2015 18:45,Voltage Phase C Min,239.520004,V,
214612653,214612653,ED021401463,07-09-2015 18:50,Voltage Phase C Min,242.369995,V,
214612653,214612653,ED021401463,07-09-2015 18:55,Voltage Phase C Min,242.520004,V,
214612653,214612653,ED021401463,07-09-2015 19:00,Voltage Phase C Min,240.910004,V,
214612653,214612653,ED021401463,07-09-2015 19:05,Voltage Phase C Min,243.529999,V,
214612653,214612653,ED021401463,07-09-2015 19:10,Voltage Phase C Min,241.389999,V,
214612653,214612653,ED021401463,07-09-2015 19:15,Voltage Phase C Min,242,V,
214612653,214612653,ED021401463,07-09-2015 19:20,Voltage Phase C Min,240.690002,V,
214612653,214612653,ED021401463,07-09-2015 19:25,Voltage Phase C Min,238.270004,V,
214612653,214612653,ED021401463,07-09-2015 19:30,Voltage Phase C Min,240.720001,V,
214612653,214612653,ED021401463,07-09-2015 19:35,Voltage Phase C Min,239.089996,V,
214612653,214612653,ED021401463,07-09-2015 19:40,Voltage Phase C Min,236.490005,V,
214612653,214612653,ED021401463,07-09-2015 19:45,Voltage Phase C Min,239.889999,V,
214612653,214612653,ED021401463,07-09-2015 19:50,Voltage Phase C Min,239.270004,V,
214612653,214612653,ED021401463,07-09-2015 19:55,Voltage Phase C Min,239.759995,V,
214612653,214612653,ED021401463,07-09-2015 20:00,Voltage Phase C Min,239.949997,V,
214612653,214612653,ED021401463,07-09-2015 20:05,Voltage Phase C Min,239.869995,V,
214612653,214612653,ED021401463,07-09-2015 20:10,Voltage Phase C Min,240.580002,V,
214612653,214612653,ED021401463,07-09-2015 20:15,Voltage Phase C Min,240.710007,V,
214612653,214612653,ED021401463,07-09-2015 20:20,Voltage Phase C Min,238.910004,V,
214612653,214612653,ED021401463,07-09-2015 20:25,Voltage Phase C Min,240.820007,V,
214612653,214612653,ED021401463,07-09-2015 20:30,Voltage Phase C Min,241.289993,V,
214612653,214612653,ED021401463,07-09-2015 20:35,Voltage Phase C Min,241.639999,V,
214612653,214612653,ED021401463,07-09-2015 20:40,Voltage Phase C Min,242.039993,V,
214612653,214612653,ED021401463,07-09-2015 20:45,Voltage Phase C Min,241.809998,V,
214612653,214612653,ED021401463,07-09-2015 20:50,Voltage Phase C Min,242.039993,V,
214612653,214612653,ED021401463,07-09-2015 20:55,Voltage Phase C Min,242.179993,V,
214612653,214612653,ED021401463,07-09-2015 21:00,Voltage Phase C Min,242.559998,V,
214612653,214612653,ED021401463,07-09-2015 21:05,Voltage Phase C Min,242.949997,V,
214612653,214612653,ED021401463,07-09-2015 21:10,Voltage Phase C Min,243.160004,V,
214612653,214612653,ED021401463,07-09-2015 21:15,Voltage Phase C Min,243.770004,V,
214612653,214612653,ED021401463,07-09-2015 21:20,Voltage Phase C Min,244.320007,V,
214612653,214612653,ED021401463,07-09-2015 21:25,Voltage Phase C Min,244.399994,V,
214612653,214612653,ED021401463,07-09-2015 21:30,Voltage Phase C Min,242.130005,V,
214612653,214612653,ED021401463,07-09-2015 21:35,Voltage Phase C Min,239.860001,V,
214612653,214612653,ED021401463,07-09-2015 21:40,Voltage Phase C Min,239.429993,V,
214612653,214612653,ED021401463,07-09-2015 21:45,Voltage Phase C Min,237.979996,V,
214612653,214612653,ED021401463,07-09-2015 21:50,Voltage Phase C Min,239.740005,V,
214612653,214612653,ED021401463,07-09-2015 21:55,Voltage Phase C Min,240.050003,V,
214612653,214612653,ED021401463,07-09-2015 22:00,Voltage Phase C Min,240.210007,V,
214612653,214612653,ED021401463,07-09-2015 14:15,Voltage Phase C Max,243.649994,V,PL II
214612653,214612653,ED021401463,07-09-2015 14:20,Voltage Phase C Max,242.630005,V,GN
214612653,214612653,ED021401463,07-09-2015 14:25,Voltage Phase C Max,242.949997,V,GN
214612653,214612653,ED021401463,07-09-2015 14:30,Voltage Phase C Max,243.130005,V,GN
214612653,214612653,ED021401463,07-09-2015 14:35,Voltage Phase C Max,243.399994,V,GN
214612653,214612653,ED021401463,07-09-2015 14:40,Voltage Phase C Max,243.050003,V,GN
214612653,214612653,ED021401463,07-09-2015 14:45,Voltage Phase C Max,243.380005,V,GN
214612653,214612653,ED021401463,07-09-2015 14:50,Voltage Phase C Max,242.070007,V,
214612653,214612653,ED021401463,07-09-2015 14:55,Voltage Phase C Max,242.350006,V,
214612653,214612653,ED021401463,07-09-2015 15:00,Voltage Phase C Max,242.710007,V,
214612653,214612653,ED021401463,07-09-2015 15:05,Voltage Phase C Max,242.119995,V,
214612653,214612653,ED021401463,07-09-2015 15:10,Voltage Phase C Max,242.289993,V,
214612653,214612653,ED021401463,07-09-2015 15:15,Voltage Phase C Max,242.759995,V,
214612653,214612653,ED021401463,07-09-2015 15:20,Voltage Phase C Max,242.339996,V,
214612653,214612653,ED021401463,07-09-2015 15:25,Voltage Phase C Max,242.190002,V,
214612653,214612653,ED021401463,07-09-2015 15:30,Voltage Phase C Max,242.479996,V,
214612653,214612653,ED021401463,07-09-2015 15:35,Voltage Phase C Max,242.5,V,
214612653,214612653,ED021401463,07-09-2015 15:40,Voltage Phase C Max,242.740005,V,
214612653,214612653,ED021401463,07-09-2015 15:45,Voltage Phase C Max,242.669998,V,
214612653,214612653,ED021401463,07-09-2015 15:50,Voltage Phase C Max,242.449997,V,
214612653,214612653,ED021401463,07-09-2015 15:55,Voltage Phase C Max,242.479996,V,
214612653,214612653,ED021401463,07-09-2015 16:00,Voltage Phase C Max,242.949997,V,
214612653,214612653,ED021401463,07-09-2015 16:05,Voltage Phase C Max,242.320007,V,
214612653,214612653,ED021401463,07-09-2015 16:10,Voltage Phase C Max,243.5,V,
214612653,214612653,ED021401463,07-09-2015 16:15,Voltage Phase C Max,243.25,V,
214612653,214612653,ED021401463,07-09-2015 16:20,Voltage Phase C Max,242.979996,V,
214612653,214612653,ED021401463,07-09-2015 16:25,Voltage Phase C Max,243.919998,V,
214612653,214612653,ED021401463,07-09-2015 16:30,Voltage Phase C Max,243.910004,V,
214612653,214612653,ED021401463,07-09-2015 16:35,Voltage Phase C Max,243.839996,V,
214612653,214612653,ED021401463,07-09-2015 16:40,Voltage Phase C Max,243.660004,V,
214612653,214612653,ED021401463,07-09-2015 16:45,Voltage Phase C Max,244.009995,V,
214612653,214612653,ED021401463,07-09-2015 16:50,Voltage Phase C Max,244.25,V,
214612653,214612653,ED021401463,07-09-2015 16:55,Voltage Phase C Max,243.679993,V,
214612653,214612653,ED021401463,07-09-2015 17:00,Voltage Phase C Max,244.270004,V,
214612653,214612653,ED021401463,07-09-2015 17:05,Voltage Phase C Max,244.350006,V,
214612653,214612653,ED021401463,07-09-2015 17:10,Voltage Phase C Max,244.279999,V,
214612653,214612653,ED021401463,07-09-2015 17:15,Voltage Phase C Max,245.199997,V,
214612653,214612653,ED021401463,07-09-2015 17:20,Voltage Phase C Max,242.619995,V,
214612653,214612653,ED021401463,07-09-2015 17:25,Voltage Phase C Max,242.270004,V,
214612653,214612653,ED021401463,07-09-2015 17:30,Voltage Phase C Max,242.119995,V,
214612653,214612653,ED021401463,07-09-2015 17:35,Voltage Phase C Max,242.460007,V,
214612653,214612653,ED021401463,07-09-2015 17:40,Voltage Phase C Max,242.729996,V,
214612653,214612653,ED021401463,07-09-2015 17:45,Voltage Phase C Max,242.589996,V,
214612653,214612653,ED021401463,07-09-2015 17:50,Voltage Phase C Max,242.630005,V,
214612653,214612653,ED021401463,07-09-2015 17:55,Voltage Phase C Max,242.160004,V,
214612653,214612653,ED021401463,07-09-2015 18:00,Voltage Phase C Max,244.369995,V,
214612653,214612653,ED021401463,07-09-2015 18:05,Voltage Phase C Max,245.160004,V,
214612653,214612653,ED021401463,07-09-2015 18:10,Voltage Phase C Max,242.789993,V,
214612653,214612653,ED021401463,07-09-2015 18:15,Voltage Phase C Max,244.039993,V,
214612653,214612653,ED021401463,07-09-2015 18:20,Voltage Phase C Max,244.190002,V,
214612653,214612653,ED021401463,07-09-2015 18:25,Voltage Phase C Max,243.710007,V,
214612653,214612653,ED021401463,07-09-2015 18:30,Voltage Phase C Max,244.050003,V,
214612653,214612653,ED021401463,07-09-2015 18:35,Voltage Phase C Max,244.380005,V,
214612653,214612653,ED021401463,07-09-2015 18:40,Voltage Phase C Max,244.270004,V,
214612653,214612653,ED021401463,07-09-2015 18:45,Voltage Phase C Max,244.320007,V,
214612653,214612653,ED021401463,07-09-2015 18:50,Voltage Phase C Max,245.039993,V,
214612653,214612653,ED021401463,07-09-2015 18:55,Voltage Phase C Max,244.990005,V,
214612653,214612653,ED021401463,07-09-2015 19:00,Voltage Phase C Max,245.470001,V,
214612653,214612653,ED021401463,07-09-2015 19:05,Voltage Phase C Max,245.800003,V,
214612653,214612653,ED021401463,07-09-2015 19:10,Voltage Phase C Max,246.339996,V,
214612653,214612653,ED021401463,07-09-2015 19:15,Voltage Phase C Max,246.339996,V,
214612653,214612653,ED021401463,07-09-2015 19:20,Voltage Phase C Max,243.330002,V,
214612653,214612653,ED021401463,07-09-2015 19:25,Voltage Phase C Max,243.020004,V,
214612653,214612653,ED021401463,07-09-2015 19:30,Voltage Phase C Max,242.899994,V,
214612653,214612653,ED021401463,07-09-2015 19:35,Voltage Phase C Max,243.279999,V,
214612653,214612653,ED021401463,07-09-2015 19:40,Voltage Phase C Max,242.570007,V,
214612653,214612653,ED021401463,07-09-2015 19:45,Voltage Phase C Max,242.570007,V,
214612653,214612653,ED021401463,07-09-2015 19:50,Voltage Phase C Max,242.350006,V,
214612653,214612653,ED021401463,07-09-2015 19:55,Voltage Phase C Max,241.919998,V,
214612653,214612653,ED021401463,07-09-2015 20:00,Voltage Phase C Max,242.789993,V,
214612653,214612653,ED021401463,07-09-2015 20:05,Voltage Phase C Max,242.429993,V,
214612653,214612653,ED021401463,07-09-2015 20:10,Voltage Phase C Max,242.559998,V,
214612653,214612653,ED021401463,07-09-2015 20:15,Voltage Phase C Max,242.669998,V,
214612653,214612653,ED021401463,07-09-2015 20:20,Voltage Phase C Max,243.240005,V,
214612653,214612653,ED021401463,07-09-2015 20:25,Voltage Phase C Max,243.470001,V,
214612653,214612653,ED021401463,07-09-2015 20:30,Voltage Phase C Max,243.449997,V,
214612653,214612653,ED021401463,07-09-2015 20:35,Voltage Phase C Max,243.869995,V,
214612653,214612653,ED021401463,07-09-2015 20:40,Voltage Phase C Max,244.509995,V,
214612653,214612653,ED021401463,07-09-2015 20:45,Voltage Phase C Max,244.910004,V,
214612653,214612653,ED021401463,07-09-2015 20:50,Voltage Phase C Max,244.050003,V,
214612653,214612653,ED021401463,07-09-2015 20:55,Voltage Phase C Max,244.600006,V,
214612653,214612653,ED021401463,07-09-2015 21:00,Voltage Phase C Max,245.169998,V,
214612653,214612653,ED021401463,07-09-2015 21:05,Voltage Phase C Max,245.539993,V,
214612653,214612653,ED021401463,07-09-2015 21:10,Voltage Phase C Max,245.830002,V,
214612653,214612653,ED021401463,07-09-2015 21:15,Voltage Phase C Max,246.050003,V,
214612653,214612653,ED021401463,07-09-2015 21:20,Voltage Phase C Max,246.350006,V,
214612653,214612653,ED021401463,07-09-2015 21:25,Voltage Phase C Max,246.740005,V,
214612653,214612653,ED021401463,07-09-2015 21:30,Voltage Phase C Max,246.350006,V,
214612653,214612653,ED021401463,07-09-2015 21:35,Voltage Phase C Max,244.479996,V,
214612653,214612653,ED021401463,07-09-2015 21:40,Voltage Phase C Max,241.699997,V,
214612653,214612653,ED021401463,07-09-2015 21:45,Voltage Phase C Max,242.279999,V,
214612653,214612653,ED021401463,07-09-2015 21:50,Voltage Phase C Max,242.479996,V,
214612653,214612653,ED021401463,07-09-2015 21:55,Voltage Phase C Max,242.399994,V,
214612653,214612653,ED021401463,07-09-2015 22:00,Voltage Phase C Max,242.490005,V,
214612653,214612653,ED021401463,07-09-2015 14:15,Reactive Power Total (vars),0.38289,kvar,PL II
214612653,214612653,ED021401463,07-09-2015 14:20,Reactive Power Total (vars),0.53298,kvar,GN
214612653,214612653,ED021401463,07-09-2015 14:25,Reactive Power Total (vars),0.40127,kvar,GN
214612653,214612653,ED021401463,07-09-2015 14:30,Reactive Power Total (vars),0.29814,kvar,GN
214612653,214612653,ED021401463,07-09-2015 14:35,Reactive Power Total (vars),0.388,kvar,GN
214612653,214612653,ED021401463,07-09-2015 14:40,Reactive Power Total (vars),0.31754,kvar,GN
214612653,214612653,ED021401463,07-09-2015 14:45,Reactive Power Total (vars),0.24301,kvar,GN
214612653,214612653,ED021401463,07-09-2015 14:50,Reactive Power Total (vars),0.46968,kvar,
214612653,214612653,ED021401463,07-09-2015 14:55,Reactive Power Total (vars),0.47274,kvar,
214612653,214612653,ED021401463,07-09-2015 15:00,Reactive Power Total (vars),0.25424,kvar,
214612653,214612653,ED021401463,07-09-2015 15:05,Reactive Power Total (vars),0.39718,kvar,
214612653,214612653,ED021401463,07-09-2015 15:10,Reactive Power Total (vars),0.39514,kvar,
214612653,214612653,ED021401463,07-09-2015 15:15,Reactive Power Total (vars),0.34205,kvar,
214612653,214612653,ED021401463,07-09-2015 15:20,Reactive Power Total (vars),0.33286,kvar,
214612653,214612653,ED021401463,07-09-2015 15:25,Reactive Power Total (vars),0.41556,kvar,
214612653,214612653,ED021401463,07-09-2015 15:30,Reactive Power Total (vars),0.49112,kvar,
214612653,214612653,ED021401463,07-09-2015 15:35,Reactive Power Total (vars),0.28385,kvar,
214612653,214612653,ED021401463,07-09-2015 15:40,Reactive Power Total (vars),0.36655,kvar,
214612653,214612653,ED021401463,07-09-2015 15:45,Reactive Power Total (vars),0.44619,kvar,
214612653,214612653,ED021401463,07-09-2015 15:50,Reactive Power Total (vars),0.31346,kvar,
214612653,214612653,ED021401463,07-09-2015 15:55,Reactive Power Total (vars),0.36553,kvar,
214612653,214612653,ED021401463,07-09-2015 16:00,Reactive Power Total (vars),0.46559,kvar,
214612653,214612653,ED021401463,07-09-2015 16:05,Reactive Power Total (vars),0.50031,kvar,
214612653,214612653,ED021401463,07-09-2015 16:10,Reactive Power Total (vars),0.20625,kvar,
214612653,214612653,ED021401463,07-09-2015 16:15,Reactive Power Total (vars),0.45028,kvar,
214612653,214612653,ED021401463,07-09-2015 16:20,Reactive Power Total (vars),0.45538,kvar,
214612653,214612653,ED021401463,07-09-2015 16:25,Reactive Power Total (vars),0.36553,kvar,
214612653,214612653,ED021401463,07-09-2015 16:30,Reactive Power Total (vars),0.33184,kvar,
214612653,214612653,ED021401463,07-09-2015 16:35,Reactive Power Total (vars),0.41863,kvar,
214612653,214612653,ED021401463,07-09-2015 16:40,Reactive Power Total (vars),0.46457,kvar,
214612653,214612653,ED021401463,07-09-2015 16:45,Reactive Power Total (vars),0.32775,kvar,
214612653,214612653,ED021401463,07-09-2015 16:50,Reactive Power Total (vars),0.45743,kvar,
214612653,214612653,ED021401463,07-09-2015 16:55,Reactive Power Total (vars),0.29202,kvar,
214612653,214612653,ED021401463,07-09-2015 17:00,Reactive Power Total (vars),0.25424,kvar,
214612653,214612653,ED021401463,07-09-2015 17:05,Reactive Power Total (vars),0.22157,kvar,
214612653,214612653,ED021401463,07-09-2015 17:10,Reactive Power Total (vars),0.35226,kvar,
214612653,214612653,ED021401463,07-09-2015 17:15,Reactive Power Total (vars),0.19604,kvar,
214612653,214612653,ED021401463,07-09-2015 17:20,Reactive Power Total (vars),0.17358,kvar,
214612653,214612653,ED021401463,07-09-2015 17:25,Reactive Power Total (vars),0.29202,kvar,
214612653,214612653,ED021401463,07-09-2015 17:30,Reactive Power Total (vars),0.23382,kvar,
214612653,214612653,ED021401463,07-09-2015 17:35,Reactive Power Total (vars),0.16643,kvar,
214612653,214612653,ED021401463,07-09-2015 17:40,Reactive Power Total (vars),0.15928,kvar,
214612653,214612653,ED021401463,07-09-2015 17:45,Reactive Power Total (vars),0.16439,kvar,
214612653,214612653,ED021401463,07-09-2015 17:50,Reactive Power Total (vars),0.16132,kvar,
214612653,214612653,ED021401463,07-09-2015 17:55,Reactive Power Total (vars),0.15418,kvar,
214612653,214612653,ED021401463,07-09-2015 18:00,Reactive Power Total (vars),0.15418,kvar,
214612653,214612653,ED021401463,07-09-2015 18:05,Reactive Power Total (vars),0.15826,kvar,
214612653,214612653,ED021401463,07-09-2015 18:10,Reactive Power Total (vars),0.14805,kvar,
214612653,214612653,ED021401463,07-09-2015 18:15,Reactive Power Total (vars),0.15622,kvar,
214612653,214612653,ED021401463,07-09-2015 18:20,Reactive Power Total (vars),0.16643,kvar,
214612653,214612653,ED021401463,07-09-2015 18:25,Reactive Power Total (vars),0.16847,kvar,
214612653,214612653,ED021401463,07-09-2015 18:30,Reactive Power Total (vars),0.14907,kvar,
214612653,214612653,ED021401463,07-09-2015 18:35,Reactive Power Total (vars),0.14703,kvar,
214612653,214612653,ED021401463,07-09-2015 18:40,Reactive Power Total (vars),0.14397,kvar,
214612653,214612653,ED021401463,07-09-2015 18:45,Reactive Power Total (vars),0.14499,kvar,
214612653,214612653,ED021401463,07-09-2015 18:50,Reactive Power Total (vars),0.15418,kvar,
214612653,214612653,ED021401463,07-09-2015 18:55,Reactive Power Total (vars),0.15213,kvar,
214612653,214612653,ED021401463,07-09-2015 19:00,Reactive Power Total (vars),0.15418,kvar,
214612653,214612653,ED021401463,07-09-2015 19:05,Reactive Power Total (vars),0.15009,kvar,
214612653,214612653,ED021401463,07-09-2015 19:10,Reactive Power Total (vars),0.10517,kvar,
214612653,214612653,ED021401463,07-09-2015 19:15,Reactive Power Total (vars),-0.00817,kvar,
214612653,214612653,ED021401463,07-09-2015 19:20,Reactive Power Total (vars),-0.02348,kvar,
214612653,214612653,ED021401463,07-09-2015 19:25,Reactive Power Total (vars),-0.01736,kvar,
214612653,214612653,ED021401463,07-09-2015 19:30,Reactive Power Total (vars),-0.01736,kvar,
214612653,214612653,ED021401463,07-09-2015 19:35,Reactive Power Total (vars),-0.01634,kvar,
214612653,214612653,ED021401463,07-09-2015 19:40,Reactive Power Total (vars),-0.02348,kvar,
214612653,214612653,ED021401463,07-09-2015 19:45,Reactive Power Total (vars),-0.01838,kvar,
214612653,214612653,ED021401463,07-09-2015 19:50,Reactive Power Total (vars),-0.01736,kvar,
214612653,214612653,ED021401463,07-09-2015 19:55,Reactive Power Total (vars),-0.01429,kvar,
214612653,214612653,ED021401463,07-09-2015 20:00,Reactive Power Total (vars),-0.01021,kvar,
214612653,214612653,ED021401463,07-09-2015 20:05,Reactive Power Total (vars),-0.01327,kvar,
214612653,214612653,ED021401463,07-09-2015 20:10,Reactive Power Total (vars),-0.01429,kvar,
214612653,214612653,ED021401463,07-09-2015 20:15,Reactive Power Total (vars),-0.02246,kvar,
214612653,214612653,ED021401463,07-09-2015 20:20,Reactive Power Total (vars),-0.02144,kvar,
214612653,214612653,ED021401463,07-09-2015 20:25,Reactive Power Total (vars),-0.02144,kvar,
214612653,214612653,ED021401463,07-09-2015 20:30,Reactive Power Total (vars),-0.0194,kvar,
214612653,214612653,ED021401463,07-09-2015 20:35,Reactive Power Total (vars),-0.01327,kvar,
214612653,214612653,ED021401463,07-09-2015 20:40,Reactive Power Total (vars),-0.01634,kvar,
214612653,214612653,ED021401463,07-09-2015 20:45,Reactive Power Total (vars),-0.01634,kvar,
214612653,214612653,ED021401463,07-09-2015 20:50,Reactive Power Total (vars),-0.02553,kvar,
214612653,214612653,ED021401463,07-09-2015 20:55,Reactive Power Total (vars),-0.02348,kvar,
214612653,214612653,ED021401463,07-09-2015 21:00,Reactive Power Total (vars),-0.01634,kvar,
214612653,214612653,ED021401463,07-09-2015 21:05,Reactive Power Total (vars),-0.01736,kvar,
214612653,214612653,ED021401463,07-09-2015 21:10,Reactive Power Total (vars),-0.00511,kvar,
214612653,214612653,ED021401463,07-09-2015 21:15,Reactive Power Total (vars),-0.01225,kvar,
214612653,214612653,ED021401463,07-09-2015 21:20,Reactive Power Total (vars),-0.01123,kvar,
214612653,214612653,ED021401463,07-09-2015 21:25,Reactive Power Total (vars),-0.01838,kvar,
214612653,214612653,ED021401463,07-09-2015 21:30,Reactive Power Total (vars),-0.0194,kvar,
214612653,214612653,ED021401463,07-09-2015 21:35,Reactive Power Total (vars),-0.01838,kvar,
214612653,214612653,ED021401463,07-09-2015 21:40,Reactive Power Total (vars),-0.01634,kvar,
214612653,214612653,ED021401463,07-09-2015 21:45,Reactive Power Total (vars),-0.01021,kvar,
214612653,214612653,ED021401463,07-09-2015 21:50,Reactive Power Total (vars),-0.01021,kvar,
214612653,214612653,ED021401463,07-09-2015 21:55,Reactive Power Total (vars),-0.00613,kvar,
214612653,214612653,ED021401463,07-09-2015 22:00,Reactive Power Total (vars),-0.01327,kvar,
214612653,214612653,ED021401463,07-09-2015 14:15,Apparant Power Total (VA),0.8495,kVA,PL II
214612653,214612653,ED021401463,07-09-2015 14:20,Apparant Power Total (VA),1.10374,kVA,GN
214612653,214612653,ED021401463,07-09-2015 14:25,Apparant Power Total (VA),0.94242,kVA,GN
214612653,214612653,ED021401463,07-09-2015 14:30,Apparant Power Total (VA),0.79845,kVA,GN
214612653,214612653,ED021401463,07-09-2015 14:35,Apparant Power Total (VA),0.89749,kVA,GN
214612653,214612653,ED021401463,07-09-2015 14:40,Apparant Power Total (VA),0.81479,kVA,GN
214612653,214612653,ED021401463,07-09-2015 14:45,Apparant Power Total (VA),0.7423,kVA,GN
214612653,214612653,ED021401463,07-09-2015 14:50,Apparant Power Total (VA),0.9996,kVA,
214612653,214612653,ED021401463,07-09-2015 14:55,Apparant Power Total (VA),1.0047,kVA,
214612653,214612653,ED021401463,07-09-2015 15:00,Apparant Power Total (VA),0.7617,kVA,
214612653,214612653,ED021401463,07-09-2015 15:05,Apparant Power Total (VA),0.92813,kVA,
214612653,214612653,ED021401463,07-09-2015 15:10,Apparant Power Total (VA),0.93629,kVA,
214612653,214612653,ED021401463,07-09-2015 15:15,Apparant Power Total (VA),0.91791,kVA,
214612653,214612653,ED021401463,07-09-2015 15:20,Apparant Power Total (VA),0.90873,kVA,
214612653,214612653,ED021401463,07-09-2015 15:25,Apparant Power Total (VA),0.93834,kVA,
214612653,214612653,ED021401463,07-09-2015 15:30,Apparant Power Total (VA),1.03329,kVA,
214612653,214612653,ED021401463,07-09-2015 15:35,Apparant Power Total (VA),0.77701,kVA,
214612653,214612653,ED021401463,07-09-2015 15:40,Apparant Power Total (VA),0.86176,kVA,
214612653,214612653,ED021401463,07-09-2015 15:45,Apparant Power Total (VA),0.96284,kVA,
214612653,214612653,ED021401463,07-09-2015 15:50,Apparant Power Total (VA),0.88218,kVA,
214612653,214612653,ED021401463,07-09-2015 15:55,Apparant Power Total (VA),0.95876,kVA,
214612653,214612653,ED021401463,07-09-2015 16:00,Apparant Power Total (VA),1.00572,kVA,
214612653,214612653,ED021401463,07-09-2015 16:05,Apparant Power Total (VA),1.05167,kVA,
214612653,214612653,ED021401463,07-09-2015 16:10,Apparant Power Total (VA),0.70452,kVA,
214612653,214612653,ED021401463,07-09-2015 16:15,Apparant Power Total (VA),0.97101,kVA,
214612653,214612653,ED021401463,07-09-2015 16:20,Apparant Power Total (VA),0.98428,kVA,
214612653,214612653,ED021401463,07-09-2015 16:25,Apparant Power Total (VA),0.88422,kVA,
214612653,214612653,ED021401463,07-09-2015 16:30,Apparant Power Total (VA),0.84032,kVA,
214612653,214612653,ED021401463,07-09-2015 16:35,Apparant Power Total (VA),0.93834,kVA,
214612653,214612653,ED021401463,07-09-2015 16:40,Apparant Power Total (VA),0.99653,kVA,
214612653,214612653,ED021401463,07-09-2015 16:45,Apparant Power Total (VA),0.8444,kVA,
214612653,214612653,ED021401463,07-09-2015 16:50,Apparant Power Total (VA),0.97305,kVA,
214612653,214612653,ED021401463,07-09-2015 16:55,Apparant Power Total (VA),0.75251,kVA,
214612653,214612653,ED021401463,07-09-2015 17:00,Apparant Power Total (VA),0.72188,kVA,
214612653,214612653,ED021401463,07-09-2015 17:05,Apparant Power Total (VA),0.63407,kVA,
214612653,214612653,ED021401463,07-09-2015 17:10,Apparant Power Total (VA),0.75761,kVA,
214612653,214612653,ED021401463,07-09-2015 17:15,Apparant Power Total (VA),0.61058,kVA,
214612653,214612653,ED021401463,07-09-2015 17:20,Apparant Power Total (VA),0.56566,kVA,
214612653,214612653,ED021401463,07-09-2015 17:25,Apparant Power Total (VA),0.6841,kVA,
214612653,214612653,ED021401463,07-09-2015 17:30,Apparant Power Total (VA),0.61467,kVA,
214612653,214612653,ED021401463,07-09-2015 17:35,Apparant Power Total (VA),0.55136,kVA,
214612653,214612653,ED021401463,07-09-2015 17:40,Apparant Power Total (VA),0.55545,kVA,
214612653,214612653,ED021401463,07-09-2015 17:45,Apparant Power Total (VA),0.56055,kVA,
214612653,214612653,ED021401463,07-09-2015 17:50,Apparant Power Total (VA),0.55749,kVA,
214612653,214612653,ED021401463,07-09-2015 17:55,Apparant Power Total (VA),0.55545,kVA,
214612653,214612653,ED021401463,07-09-2015 18:00,Apparant Power Total (VA),0.54626,kVA,
214612653,214612653,ED021401463,07-09-2015 18:05,Apparant Power Total (VA),0.52175,kVA,
214612653,214612653,ED021401463,07-09-2015 18:10,Apparant Power Total (VA),0.5095,kVA,
214612653,214612653,ED021401463,07-09-2015 18:15,Apparant Power Total (VA),0.49929,kVA,
214612653,214612653,ED021401463,07-09-2015 18:20,Apparant Power Total (VA),0.51154,kVA,
214612653,214612653,ED021401463,07-09-2015 18:25,Apparant Power Total (VA),0.52788,kVA,
214612653,214612653,ED021401463,07-09-2015 18:30,Apparant Power Total (VA),0.50133,kVA,
214612653,214612653,ED021401463,07-09-2015 18:35,Apparant Power Total (VA),0.49623,kVA,
214612653,214612653,ED021401463,07-09-2015 18:40,Apparant Power Total (VA),0.49112,kVA,
214612653,214612653,ED021401463,07-09-2015 18:45,Apparant Power Total (VA),0.49112,kVA,
214612653,214612653,ED021401463,07-09-2015 18:50,Apparant Power Total (VA),0.50235,kVA,
214612653,214612653,ED021401463,07-09-2015 18:55,Apparant Power Total (VA),0.50235,kVA,
214612653,214612653,ED021401463,07-09-2015 19:00,Apparant Power Total (VA),0.51154,kVA,
214612653,214612653,ED021401463,07-09-2015 19:05,Apparant Power Total (VA),0.51154,kVA,
214612653,214612653,ED021401463,07-09-2015 19:10,Apparant Power Total (VA),0.41965,kVA,
214612653,214612653,ED021401463,07-09-2015 19:15,Apparant Power Total (VA),0.19298,kVA,
214612653,214612653,ED021401463,07-09-2015 19:20,Apparant Power Total (VA),0.16235,kVA,
214612653,214612653,ED021401463,07-09-2015 19:25,Apparant Power Total (VA),0.16541,kVA,
214612653,214612653,ED021401463,07-09-2015 19:30,Apparant Power Total (VA),0.1603,kVA,
214612653,214612653,ED021401463,07-09-2015 19:35,Apparant Power Total (VA),0.16235,kVA,
214612653,214612653,ED021401463,07-09-2015 19:40,Apparant Power Total (VA),0.15316,kVA,
214612653,214612653,ED021401463,07-09-2015 19:45,Apparant Power Total (VA),0.15724,kVA,
214612653,214612653,ED021401463,07-09-2015 19:50,Apparant Power Total (VA),0.15928,kVA,
214612653,214612653,ED021401463,07-09-2015 19:55,Apparant Power Total (VA),0.1603,kVA,
214612653,214612653,ED021401463,07-09-2015 20:00,Apparant Power Total (VA),0.20931,kVA,
214612653,214612653,ED021401463,07-09-2015 20:05,Apparant Power Total (VA),0.25934,kVA,
214612653,214612653,ED021401463,07-09-2015 20:10,Apparant Power Total (VA),0.20421,kVA,
